Date,Time,Latitude,Longitude,Speed,Heading,Signal Quality,Number of Satalites Connected,X-Axis Acceleration,Y-Axis Acceleration,Z-Axis Acceleration,Propultion Work (J),Braking Work (J),Offload Work (J),Energy Consumption (kWh),Displacement (m),Slope Angle (rad),DateTime,Velocity,ElevChange,DeltaT,DeltaV,Acceleration,Coordinates,Total Resistive Force,Wheel_Omega,Motor_rpm_gear_SG,Motor_torque_gear_SG,Motor_efficiency_gear_SG,Drivetrain_efficiency_gear_SG,Powertrain_efficiency_gear_SG
11/4/2022,17:24:23,-33.92666,18.89176,79.23,276.77,2,8,0.152,-0.032,1.02,0.0,-208416.26935203324,200.0,-0.057837852597787,44.93738833806898,-0.2244106683650119,2022-11-04 17:24:23,22.008333333333333,-10.0,2.0,0.0361111111111114,0.0180555555555557,"(-33.92666, 18.89176)",5911.351042187349,78.60119047619047,9264.69871288427,45.53924083328146,0.5842945723304324,0.5440951057540986,0.5278810716026264
11/4/2022,17:24:25,-33.92661,18.89129,79.36,277.51,2,8,0.132,-0.068,1.036,0.0,-26100.6624043376,200.0,-0.0071946284456493,44.91922287497787,-0.0423107724023156,2022-11-04 17:24:25,22.044444444444444,-1.8999999999999773,2.0,-0.2416666666666671,-0.1208333333333335,"(-33.92661, 18.89129)",-114.76386765740826,78.73015873015872,9279.90016224278,-2.1830520960301856,1.0,0.9312,0.90345024
11/4/2022,17:24:27,-33.92655,18.89081,78.49,278.37,2,8,0.172,-0.046,1.044,0.0,-4124.712598252806,100.0,-0.0011179757217368,20.624391215506943,-0.0339469154080609,2022-11-04 17:24:27,21.802777777777777,-0.700000000000017,1.0,-0.0416666666666643,-0.0416666666666643,"(-33.92655, 18.89081)",-113.07019686437113,77.86706349206348,9178.16738576658,-2.1508348864659164,1.0,0.9312,0.90345024
11/4/2022,17:24:28,-33.92652,18.89059,78.34,278.74,2,8,0.228,0.008,1.004,0.0,-3604.9536618802745,100.0,-0.0009735982394111,22.447550173593555,-0.02673215839354,2022-11-04 17:24:28,21.761111111111116,-0.5999999999999943,1.0,-0.1027777777777814,-0.1027777777777814,"(-33.92652, 18.89059)",-528.2077276266148,77.71825396825396,9160.627251891374,-10.047630935346817,1.0,0.9312,0.90345024
11/4/2022,17:24:29,-33.92649,18.89035,77.97,278.37,2,8,0.112,-0.084,1.036,0.0,-61540.78204963544,200.0,-0.0170391061248987,42.25170819641915,-0.0734358011829809,2022-11-04 17:24:29,21.65833333333333,-3.0999999999999943,2.0,-0.277777777777775,-0.1388888888888875,"(-33.92649, 18.89035)",803.8997929435326,77.35119047619047,9117.361588332533,12.658439140794847,0.2897036164149605,0.2697720076056112,0.2617328017789639
11/4/2022,17:24:31,-33.92643,18.8899,76.97,278.1,2,8,0.182,-0.026,0.932,0.0,-76935.06073776378,200.0,-0.0213152946493788,43.21987002032352,-0.1229382250673489,2022-11-04 17:24:31,21.38055555555556,-5.300000000000011,2.0,0.3972222222222221,0.198611111111111,"(-33.92643, 18.8899)",3409.3692868854664,76.35912698412697,9000.427362497818,14.378125989164646,0.3233682424798894,0.301120507397273,0.2921471162768342
11/4/2022,17:24:33,-33.92638,18.88944,78.4,277.77,2,8,0.154,-0.04,0.892,27250.13950507528,0.0,100.0,0.007597260973632,22.4395659417215,0.0,2022-11-04 17:24:33,21.77777777777778,0.0,1.0,-0.0111111111111128,-0.0111111111111128,"(-33.92638, 18.88944)",-1064.424752725629,77.77777777777777,9167.643305441456,-20.247615690687272,1.0,0.9312,0.90345024
11/4/2022,17:24:34,-33.92635,18.8892,78.36,277.49,2,8,0.16,-0.052,0.916,35446.30549240386,0.0,100.0,0.0098739737478899,21.53394966247676,0.0278665860700627,2022-11-04 17:24:34,21.766666666666666,0.6000000000000227,1.0,-0.1972222222222193,-0.1972222222222193,"(-33.92635, 18.8892)",-2514.775820375476,77.73809523809523,9162.965936408067,-47.836368168638735,1.0,0.9312,0.90345024
11/4/2022,17:24:35,-33.92632,18.88897,77.65,277.57,2,8,0.26,-0.06,0.992,0.0,-14984.073284442837,100.0,-0.0041344648012341,22.35940545239229,-0.0716194644998259,2022-11-04 17:24:35,21.569444444444446,-1.6000000000000227,1.0,0.1305555555555528,0.1305555555555528,"(-33.92632, 18.88897)",1605.3526021066525,77.03373015873017,9079.942636065423,8.105758792980556,0.2087606249475797,0.1943978939511862,0.1886048367114408
11/4/2022,17:24:36,-33.9263,18.88873,78.12,277.35,2,8,0.272,-0.008,0.948,0.0,-22905.877152898018,100.0,-0.006334965875805,23.43989123298631,-0.0854285000372802,2022-11-04 17:24:36,21.7,-2.0,1.0,0.1222222222222235,0.1222222222222235,"(-33.9263, 18.88873)",2000.108193302996,77.49999999999999,9134.901722207738,50.46194049621126,0.6166412002870113,0.5742162857072649,0.5571046403931884
11/4/2022,17:24:37,-33.92627,18.88848,78.56,277.15,2,9,0.196,-0.016,0.796,111343.83850832176,0.0,100.0,0.0309566218078671,23.299937187691697,-0.0816359300876427,2022-11-04 17:24:37,21.822222222222223,-1.8999999999999773,1.0,1.6777777777777736,1.6777777777777736,"(-33.92627, 18.88848)",6809.87866548863,77.93650793650794,9186.352781575011,79.54740481607801,0.7125173324854605,0.6634961400104608,0.6437239550381489
11/4/2022,17:24:38,-33.92625,18.88823,84.6,276.33,2,9,0.184,-0.048,0.844,84663.0146974723,0.0,200.0,0.0235730596381867,49.720596844071416,-0.0644041601544756,2022-11-04 17:24:38,23.5,-3.200000000000017,2.0,1.461111111111112,0.7305555555555561,"(-33.92625, 18.88823)",3209.2670560716347,83.9285714285714,9892.635505616672,79.98688974091732,0.6780253421115828,0.6313771985743059,0.6125621580567916
11/4/2022,17:24:41,-33.92615,18.88742,91.56,276.64,2,9,0.256,0.012,1.032,0.0,-58260.87719121469,100.0,-0.0161557992197818,26.42311215733464,-0.1557966884188329,2022-11-04 17:24:41,25.433333333333334,-4.099999999999994,1.0,0.2833333333333314,0.2833333333333314,"(-33.92615, 18.88742)",4521.775457868243,90.83333333333331,10706.497717426277,67.98625241542287,0.6023575210640921,0.5609153236148825,0.544200046971159
11/4/2022,17:24:42,-33.92612,18.88714,92.58,277.47,2,9,0.152,-0.076,0.94,60676.55182686388,0.0,100.0,0.0168823755074621,27.038948584356536,-0.0369921227824514,2022-11-04 17:24:42,25.716666666666665,-1.0,1.0,0.56666666666667,0.56666666666667,"(-33.92612, 18.88714)",1748.3139983364842,91.84523809523807,10825.770627777678,47.40098593468952,0.5087642193206071,0.4737612410313493,0.459643156048615
11/4/2022,17:24:43,-33.92609,18.88685,94.62,277.56,2,9,0.08,-0.064,0.824,0.0,-54248.8898630115,200.0,-0.0150135805175031,54.367056623292605,-0.0810199730451559,2022-11-04 17:24:43,26.28333333333333,-4.400000000000006,2.0,0.0805555555555521,0.040277777777776,"(-33.92609, 18.88685)",1413.6827444669411,93.86904761904762,11064.316448480497,34.55797461256985,0.419552393239309,0.3906871885844445,0.379044710364628
11/4/2022,17:24:45,-33.92602,18.88627,94.91,277.49,2,9,0.192,-0.034,0.95,0.0,-54329.571399834655,100.0,-0.0150637698332874,26.28655344656736,-0.1182061015081444,2022-11-04 17:24:45,26.363888888888887,-3.0999999999999943,1.0,-0.0027777777777764,-0.0027777777777764,"(-33.92602, 18.88627)",2419.143069925793,94.156746031746,11098.22737397256,19.860578492930586,0.2924105558716073,0.2722927096276407,0.264178386880737
11/4/2022,17:24:46,-33.92599,18.88599,94.9,277.22,2,9,0.212,-0.036,1.028,90891.3098443887,0.0,200.0,0.0253031416234413,53.12500891323143,-0.0075294816461662,2022-11-04 17:24:46,26.36111111111111,-0.4000000000000057,2.0,0.2472222222222235,0.1236111111111117,"(-33.92599, 18.88599)",-595.9270344393294,94.1468253968254,11097.058031714214,-11.335795735791873,1.0,0.9312,0.90345024
11/4/2022,17:24:48,-33.92593,18.88542,95.79,277.33,2,9,0.144,-0.02,1.038,100753.07759076798,0.0,100.0,0.0280147437752133,26.310393674344606,0.0570426194528275,2022-11-04 17:24:48,26.60833333333333,1.5,1.0,-0.0361111111111149,-0.0361111111111149,"(-33.92593, 18.88542)",-3107.0545941012274,95.0297619047619,11201.129492707109,-59.10276625027158,1.0,0.9312,0.90345024
11/4/2022,17:24:49,-33.92589,18.88514,95.66,276.88,2,9,0.208,-0.016,1.088,0.0,-19173.225810713386,100.0,-0.0052981182807537,26.15845806192975,-0.0650343738656122,2022-11-04 17:24:49,26.57222222222222,-1.700000000000017,1.0,0.0027777777777799,0.0027777777777799,"(-33.92589, 18.88514)",788.1858254862876,94.90079365079364,11185.928043348593,-3.3951171939083093,1.0,0.9312,0.90345024
11/4/2022,17:24:50,-33.92586,18.88486,95.67,277.35,2,9,0.164,-0.056,1.048,0.0,-109761.18263911684,200.0,-0.0304336618441991,52.57321116017927,-0.1182058659751132,2022-11-04 17:24:50,26.575,-6.199999999999989,2.0,-0.0138888888888892,-0.0069444444444446,"(-33.92586, 18.88486)",2396.2377667702813,94.91071428571428,11187.09738560694,0.9660942255371896,0.0,0.9321,0.0
11/4/2022,17:24:52,-33.9258,18.8843,95.62,277.71,2,9,0.178,-0.038,0.994,0.0,-94671.37824039524,100.0,-0.0262698272889986,26.36814083159219,-0.0873374661323147,2022-11-04 17:24:52,26.56111111111111,-2.300000000000012,1.0,-0.9000000000000021,-0.9000000000000021,"(-33.9258, 18.8843)",-1385.020618664703,94.8611111111111,11181.250674315206,-26.346028818468696,1.0,0.9312,0.90345024
11/4/2022,17:24:53,-33.92576,18.88402,92.38,278.49,2,9,0.192,-0.048,1.064,0.0,-81927.33221833502,100.0,-0.022729814505093,24.344387262424497,-0.0781261896455553,2022-11-04 17:24:53,25.661111111111108,-1.8999999999999773,1.0,-0.8333333333333321,-0.8333333333333321,"(-33.92576, 18.88402)",-1417.0677858536285,91.64682539682538,10802.383782610736,-26.955633887831286,1.0,0.9312,0.90345024
11/4/2022,17:24:54,-33.92573,18.88376,89.38,278.19,2,9,0.2,-0.052,0.92,0.0,-34693.15683104551,100.0,-0.0096092102308459,25.282277096862025,-0.0871276709001084,2022-11-04 17:24:54,24.827777777777776,-2.200000000000017,1.0,-0.027777777777775,-0.027777777777775,"(-33.92573, 18.88376)",1450.8195430815324,88.67063492063491,10451.5811051066,-3.6076819354609713,1.0,0.9312,0.90345024
11/4/2022,17:24:55,-33.9257,18.88349,89.28,277.54,2,9,0.06,-0.048,0.98,0.0,-92199.78062330627,200.0,-0.025555494617585,47.7010249927209,-0.0566328252956445,2022-11-04 17:24:55,24.8,-2.6999999999999886,2.0,-1.0166666666666655,-0.5083333333333329,"(-33.9257, 18.88349)",-1012.6450620031632,88.57142857142857,10439.887682523133,-19.26265618495753,1.0,0.9312,0.90345024
11/4/2022,17:24:57,-33.92564,18.88298,85.62,277.73,2,9,0.114,-0.048,0.964,0.0,-34465.267913504074,100.0,-0.0095459077537511,23.56393935445777,-0.0466984695902087,2022-11-04 17:24:57,23.78333333333333,-1.0999999999999943,1.0,-0.4333333333333335,-0.4333333333333335,"(-33.92564, 18.88298)",-1038.9540772638434,84.94047619047619,10011.908415968082,-19.763109438073485,1.0,0.9312,0.90345024
11/4/2022,17:24:58,-33.9256,18.88273,84.06,278.47,2,9,0.016,0.036,0.852,0.0,-25068.60677970144,100.0,-0.0069357241054726,22.439765909976344,0.0,2022-11-04 17:24:58,23.35,0.0,1.0,-0.7388888888888907,-0.7388888888888907,"(-33.9256, 18.88273)",-3433.110149518419,83.39285714285714,9829.49102366593,-65.30503424807583,1.0,0.9312,0.90345024
11/4/2022,17:24:59,-33.92557,18.88249,81.4,278.69,2,9,0.044,-0.012,0.96,70981.9422139497,0.0,200.0,0.0197727617260971,42.71565907907831,0.0491821241375239,2022-11-04 17:24:59,22.61111111111111,2.0999999999999943,2.0,-0.8555555555555578,-0.4277777777777789,"(-33.92557, 18.88249)",-3935.836769903077,80.75396825396824,9518.445982945594,-74.86796049623158,1.0,0.9312,0.90345024
11/4/2022,17:25:01,-33.92554,18.88203,78.32,273.51,2,9,0.104,-0.02,0.992,0.0,-148970.06438826586,200.0,-0.0413250178856294,39.8941876384745,-0.0601954859522044,2022-11-04 17:25:01,21.755555555555556,-2.4000000000000057,2.0,-2.119444444444444,-1.0597222222222218,"(-33.92554, 18.88203)",-2527.7274545235505,77.69841269841268,9158.28856737468,-48.08273571141252,1.0,0.9312,0.90345024
11/4/2022,17:25:03,-33.92552,18.8816,70.69,274.78,2,9,0.17,-0.028,1.022,0.0,-62470.5511370779,100.0,-0.0173251530936327,19.50713410227301,-0.0769709249620962,2022-11-04 17:25:03,19.63611111111111,-1.5,1.0,-0.780555555555555,-0.780555555555555,"(-33.92552, 18.8816)",-1048.7961786979777,70.12896825396824,8266.080424255824,-19.950327075503303,1.0,0.9312,0.90345024
11/4/2022,17:25:04,-33.92551,18.88139,67.88,272.92,2,9,0.0,-0.032,0.84,0.0,-177654.58397174935,200.0,-0.0492929399921526,34.50514256733491,-0.1132686774838039,2022-11-04 17:25:04,18.855555555555554,-3.899999999999977,2.0,-2.0444444444444443,-1.022222222222222,"(-33.92551, 18.88139)",-670.2177102705431,67.34126984126983,7937.495249660282,-12.748961908205724,1.0,0.9312,0.90345024
11/4/2022,17:25:06,-33.92549,18.88102,60.52,271.83,2,9,0.16,0.008,1.082,0.0,-58055.79896608142,100.0,-0.0160988330461337,15.833524978920666,-0.1202884193686924,2022-11-04 17:25:06,16.81111111111111,-1.9000000000000057,1.0,-0.4416666666666664,-0.4416666666666664,"(-33.92549, 18.88102)",1449.4032164401865,60.03968253968253,7076.859347516798,2.7938866389965984,0.1517653062222181,0.1413238531541295,0.1371124023301364
11/4/2022,17:25:07,-33.92549,18.88085,58.93,270.61,2,9,0.228,-0.028,1.008,0.0,-38343.26668546264,100.0,-0.0106231296348507,15.80382333832771,-0.0760041465561636,2022-11-04 17:25:07,16.369444444444444,-1.200000000000017,1.0,-0.4333333333333335,-0.4333333333333335,"(-33.92549, 18.88085)",124.0910321272319,58.46230158730158,6890.933928439606,0.7627380703284315,0.0503619342297657,0.0468970331547578,0.045499501566746
11/4/2022,17:25:08,-33.9255,18.88068,57.37,269.54,2,9,0.256,-0.008,0.92,0.0,-32022.059587720072,100.0,-0.0088672387743666,14.86325323064309,-0.0605890835278276,2022-11-04 17:25:08,15.93611111111111,-0.8999999999999773,1.0,-0.4499999999999993,-0.4499999999999993,"(-33.9255, 18.88068)",-392.49199467511136,56.91468253968253,6708.516536137454,-7.4660299373002195,1.0,0.9312,0.90345024
11/4/2022,17:25:09,-33.92551,18.88052,55.75,269.18,2,9,0.148,-0.028,0.984,18082.780161179697,0.0,200.0,0.0050785500447721,28.685709823796223,0.0,2022-11-04 17:25:09,15.48611111111111,0.0,2.0,-0.2277777777777778,-0.1138888888888889,"(-33.92551, 18.88052)",-1186.9884861181972,55.30753968253968,6519.08309028522,-22.579037771011865,1.0,0.9312,0.90345024
11/4/2022,17:25:11,-33.92552,18.88021,54.93,268.42,2,9,0.202,0.002,0.914,94397.23353764178,0.0,200.0,0.0262770093160116,28.77776495963322,0.0800081476137947,2022-11-04 17:25:11,15.258333333333333,2.300000000000012,2.0,-0.6333333333333329,-0.3166666666666664,"(-33.92552, 18.88021)",-4291.513808984878,54.49404761904761,6423.197025100755,-81.63369191960275,1.0,0.9312,0.90345024
11/4/2022,17:25:13,-33.92553,18.8799,52.65,268.38,2,9,0.116,-0.04,0.938,0.0,-34729.95621961161,100.0,-0.0096194322832254,13.882770869794111,-0.0432325038950931,2022-11-04 17:25:13,14.625,-0.6000000000000227,1.0,-0.7555555555555564,-0.7555555555555564,"(-33.92553, 18.8799)",-1862.586799075334,52.23214285714285,6156.586990197612,-35.43035015077837,1.0,0.9312,0.90345024
11/4/2022,17:25:14,-33.92553,18.87975,49.93,269.33,2,9,0.124,-0.032,1.072,0.0,-82147.62871428253,100.0,-0.0227910079761895,11.179802442642652,-0.0716188246071126,2022-11-04 17:25:14,13.869444444444444,-0.799999999999983,1.0,-1.8722222222222216,-1.8722222222222216,"(-33.92553, 18.87975)",-4507.226308708957,49.53373015873015,5838.525895927193,-85.73700103836057,1.0,0.9312,0.90345024
11/4/2022,17:25:15,-33.92554,18.87963,43.19,269.11,2,9,0.048,0.028,1.132,0.0,-63290.80234746638,100.0,-0.0175530006520739,10.202597736807617,-0.0784919759524842,2022-11-04 17:25:15,11.997222222222222,-0.8000000000000114,1.0,-1.5388888888888896,-1.5388888888888896,"(-33.92554, 18.87963)",-3196.4095003175903,42.84722222222221,5050.389213801232,-60.80248602521436,1.0,0.9312,0.90345024
11/4/2022,17:25:16,-33.92554,18.87952,37.65,266.48,2,9,-0.016,0.12,1.04,0.0,-46269.28272219037,100.0,-0.0128248007561639,9.347121768876878,-0.0856926824502286,2022-11-04 17:25:16,10.458333333333332,-0.799999999999983,1.0,-1.1249999999999982,-1.1249999999999982,"(-33.92554, 18.87952)",-1632.22750980835,37.35119047619047,4402.573602676924,-31.04842803940857,1.0,0.9312,0.90345024
11/4/2022,17:25:17,-33.92555,18.87942,33.6,261.26,2,9,0.012,0.02,1.024,0.0,-62539.13070555736,100.0,-0.0173442029737659,5.988387244124183,-0.0668457180620408,2022-11-04 17:25:17,9.333333333333334,-0.4000000000000057,1.0,-2.2027777777777784,-2.2027777777777784,"(-33.92555, 18.87942)",-5611.241099802702,33.333333333333336,3928.98998804634,-106.7377032013462,1.0,0.9312,0.90345024
11/4/2022,17:25:18,-33.92557,18.87936,25.67,256.23,2,9,0.004,-0.168,1.172,0.0,-47551.62733666477,100.0,-0.0131810075935179,4.317535627788441,-0.0463393039193682,2022-11-04 17:25:18,7.130555555555556,-0.200000000000017,1.0,-2.3833333333333337,-2.3833333333333337,"(-33.92557, 18.87936)",-6785.560788916283,25.46626984126984,3001.701577177069,-129.07575359175087,1.0,0.9312,0.90345024
11/4/2022,17:25:19,-33.92559,18.87932,17.09,256.32,2,9,0.02,0.008,1.052,0.0,-52288.275680222265,200.0,-0.0144689654667284,1.8493052498055376,0.0,2022-11-04 17:25:19,4.747222222222222,0.0,2.0,-4.747222222222222,-2.373611111111111,"(-33.92559, 18.87932)",-8162.302483856337,16.954365079365076,1998.405919515236,-155.2642997272211,1.0,0.9312,0.90345024
11/4/2022,17:25:21,-33.92559,18.8793,0.28,262.07,2,9,0.194,0.01,0.948,0.0,0.0,100.0,2.777777777777778e-05,0.0,0.0,2022-11-04 17:25:21,0.0,0.0,1.0,0.0,0.0,"(-33.92559, 18.8793)",0.0,0.0,0.0,-25.87738328787018,1.0,0.9312,0.90345024
11/4/2022,17:25:22,-33.92559,18.8793,0.04,262.07,2,9,0.216,0.004,0.992,0.0,0.0,100.0,2.777777777777778e-05,1.1092104271084482,0.0,2022-11-04 17:25:22,0.0,0.0,1.0,0.0,0.0,"(-33.92559, 18.8793)",0.0,0.0,0.0,-4.31289721464503,1.0,0.9312,0.90345024
11/4/2022,17:25:23,-33.9256,18.8793,0.02,262.07,2,9,0.244,0.004,1.0,0.0,0.0,200.0,5.555555555555556e-05,0.9246525168550372,0.0,2022-11-04 17:25:23,0.0,0.0,2.0,0.0,0.0,"(-33.9256, 18.8793)",0.0,0.0,0.0,-0.7188162024408382,1.0,0.9312,0.90345024
11/4/2022,17:25:25,-33.9256,18.87931,0.07,262.07,2,9,0.384,-0.004,0.922,0.0,0.0,200.0,5.555555555555556e-05,0.9246525168550372,0.0,2022-11-04 17:25:25,0.0,0.0,2.0,0.0,0.0,"(-33.9256, 18.87931)",0.0,0.0,0.0,40.16420406305458,1.0,0.9312,0.90345024
11/4/2022,17:25:27,-33.9256,18.8793,0.22,262.07,2,8,0.414,0.006,0.964,0.0,0.0,100.0,2.777777777777778e-05,0.9246525168550372,0.0,2022-11-04 17:25:27,0.0,0.0,1.0,2.3416666666666663,2.3416666666666663,"(-33.9256, 18.8793)",7423.465646258503,0.0,0.0,86.17684744608034,1.0,0.9312,0.90345024
11/4/2022,17:25:28,-33.9256,18.87929,8.43,289.56,2,9,0.252,0.044,0.916,3406.30064502175,0.0,100.0,0.0009739724013949,3.002530459998982,-0.100082719367485,2022-11-04 17:25:28,2.3416666666666663,-0.2999999999999829,1.0,1.119444444444445,1.119444444444445,"(-33.9256, 18.87929)",6016.676186322962,8.363095238095235,985.7555237866258,89.34114554681837,0.8982435933317109,0.8364444341104891,0.8115183899739964
11/4/2022,17:25:29,-33.92559,18.87926,12.46,287.28,2,9,0.18,0.012,0.992,232.48282571774504,0.0,200.0,0.0001201341182549,9.8595845523014,-0.0812286175485867,2022-11-04 17:25:29,3.4611111111111112,-0.8000000000000114,2.0,1.2111111111111112,0.6055555555555556,"(-33.92559, 18.87926)",3800.659035905706,12.36111111111111,1457.0004539005174,59.796447753163896,0.9129715642436828,0.8501591206237175,0.8248243788291306
11/4/2022,17:25:31,-33.92556,18.87916,16.82,282.3,2,8,0.116,0.028,1.0,8736.827217018375,0.0,100.0,0.0024546742269495,5.657715271686614,0.0,2022-11-04 17:25:31,4.672222222222223,0.0,1.0,0.2305555555555551,0.2305555555555551,"(-33.92556, 18.87916)",93.9434850100216,16.686507936507937,1966.833678539864,21.13940259267483,0.8437463296699467,0.7856965821886542,0.7622828240394323
11/4/2022,17:25:32,-33.92555,18.8791,17.65,279.34,2,8,0.112,0.0,0.992,0.0,-7048.877998732731,100.0,-0.0019302438885368,4.627589210684338,-0.0432325139840724,2022-11-04 17:25:32,4.902777777777778,-0.200000000000017,1.0,-0.3444444444444441,-0.3444444444444441,"(-33.92555, 18.8791)",-394.7033643733757,17.509920634920633,2063.8890859826747,-7.508094877716002,1.0,0.9312,0.90345024
11/4/2022,17:25:33,-33.92555,18.87905,16.41,281.74,2,9,0.124,0.008,1.024,0.0,-19218.69825218071,200.0,-0.0052829717367168,7.728540189312015,-0.0388269171646405,2022-11-04 17:25:33,4.558333333333334,-0.2999999999999829,2.0,-1.302777777777778,-0.651388888888889,"(-33.92555, 18.87905)",-1501.0786687931356,16.279761904761905,1918.890645947632,-28.55369900914561,1.0,0.9312,0.90345024
11/4/2022,17:25:35,-33.92553,18.87897,11.72,280.86,2,8,0.134,0.014,1.016,0.0,-4642.997908506469,100.0,-0.001261943863474,1.849306546377136,0.0,2022-11-04 17:25:35,3.2555555555555555,0.0,1.0,-0.7611111111111111,-0.7611111111111111,"(-33.92553, 18.87897)",-3040.0649991185487,11.626984126984128,1370.4691267828302,-57.82848211603773,1.0,0.9312,0.90345024
11/4/2022,17:25:36,-33.92553,18.87895,8.98,280.92,2,9,0.18,0.016,0.988,0.0,-1842.193389976494,100.0,-0.0004839426083268,1.849306546377136,0.0,2022-11-04 17:25:36,2.4944444444444445,0.0,1.0,-0.4888888888888889,-0.4888888888888889,"(-33.92553, 18.87895)",-2173.28199112966,8.908730158730158,1050.069347995718,-41.34043146892845,1.0,0.9312,0.90345024
11/4/2022,17:25:37,-33.92553,18.87893,7.22,279.72,2,9,0.184,0.016,1.012,0.0,-2515.2510061684948,200.0,-0.0006431252794912,2.987507610927364,0.0,2022-11-04 17:25:37,2.0055555555555555,0.0,2.0,-0.8888888888888891,-0.4444444444444445,"(-33.92553, 18.87893)",-2030.4785516049435,7.162698412698412,844.2651105266241,-38.62400726383477,1.0,0.9312,0.90345024
11/4/2022,17:25:39,-33.92552,18.8789,4.02,287.78,2,9,0.174,0.008,1.018,802.8539631802474,0.0,100.0,0.00025079276755,1.849306762800708,0.0,2022-11-04 17:25:39,1.1166666666666665,0.0,1.0,-0.0305555555555554,-0.0305555555555554,"(-33.92552, 18.8789)",-715.9771407532422,3.988095238095237,470.075587855544,-13.619403299451008,1.0,0.9312,0.90345024
11/4/2022,17:25:40,-33.92552,18.87888,3.91,295.41,2,9,0.188,0.012,1.012,0.0,-2449.4749084555306,100.0,-0.0006526319190154,0.0,0.0,2022-11-04 17:25:40,1.086111111111111,0.0,1.0,-1.086111111111111,-1.086111111111111,"(-33.92552, 18.87888)",-4062.202235441371,3.8789682539682535,457.2128230137257,-77.27169958275925,1.0,0.9312,0.90345024
11/4/2022,17:25:41,-33.92552,18.87888,0.2,295.41,2,9,0.2,0.052,1.012,0.0,0.0,200.0,5.555555555555556e-05,0.0,0.0,2022-11-04 17:25:41,0.0,0.0,2.0,0.0,0.0,"(-33.92552, 18.87888)",0.0,0.0,0.0,-12.87861659712654,1.0,0.9312,0.90345024
11/4/2022,17:25:43,-33.92552,18.87888,0.09,295.41,2,9,0.2,-0.024,0.998,0.0,0.0,200.0,5.555555555555556e-05,0.924653381236104,0.0,2022-11-04 17:25:43,0.0,0.0,2.0,0.0,0.0,"(-33.92552, 18.87888)",0.0,0.0,0.0,-2.1464360995210905,1.0,0.9312,0.90345024
11/4/2022,17:25:45,-33.92552,18.87889,0.11,295.41,2,9,0.198,-0.024,0.984,0.0,0.0,100.0,2.777777777777778e-05,0.0,0.0,2022-11-04 17:25:45,0.0,0.0,1.0,0.0,0.0,"(-33.92552, 18.87889)",0.0,0.0,0.0,-0.3577393499201817,1.0,0.9312,0.90345024
11/4/2022,17:25:46,-33.92552,18.87889,0.13,295.41,2,9,0.168,-0.052,1.0,0.0,0.0,200.0,5.555555555555556e-05,1.109210411698918,0.0,2022-11-04 17:25:46,0.0,0.0,2.0,0.0,0.0,"(-33.92552, 18.87889)",0.0,0.0,0.0,-0.0596232249866969,1.0,0.9312,0.90345024
11/4/2022,17:25:48,-33.92551,18.87889,0.0,295.41,2,9,0.26,-0.048,0.968,0.0,0.0,100.0,2.777777777777778e-05,0.0,0.0,2022-11-04 17:25:48,0.0,0.0,1.0,0.0,0.0,"(-33.92551, 18.87889)",0.0,0.0,0.0,38.99647572850959,1.0,0.9312,0.90345024
11/4/2022,17:25:49,-33.92551,18.87889,0.0,295.41,2,9,0.32,-0.032,0.952,0.0,0.0,200.0,5.555555555555556e-05,4.632990597994828,-0.0647983279273118,2022-11-04 17:25:49,0.0,-0.3000000000000113,2.0,3.4944444444444445,1.7472222222222222,"(-33.92551, 18.87889)",7539.944266639876,0.0,0.0,80.05609511844376,1.0,0.9312,0.90345024
11/4/2022,17:25:51,-33.92551,18.87884,12.58,276.74,2,9,0.364,-0.016,0.948,22862.679517101355,0.0,200.0,0.0064062998658614,10.427583047450582,-0.057571497941347,2022-11-04 17:25:51,3.4944444444444445,-0.5999999999999943,2.0,2.2416666666666663,1.1208333333333331,"(-33.92551, 18.87884)",4703.695165000337,12.48015873015873,1471.032561000683,78.75243424192998,0.9184892482674591,0.8552971879866579,0.8298093317846554
11/4/2022,17:25:53,-33.92549,18.87873,20.65,279.09,2,9,0.274,-0.006,0.994,16395.564757054886,0.0,200.0,0.0046098790991819,13.006433961883172,-0.046147392349252,2022-11-04 17:25:53,5.736111111111111,-0.5999999999999943,2.0,1.1583333333333332,0.5791666666666666,"(-33.92549, 18.87873)",2615.6731104359496,20.486111111111107,2414.6917634868123,62.49615159745044,0.9278893671767794,0.8640505787150169,0.8383018714693093
11/4/2022,17:25:55,-33.92548,18.87859,24.82,278.32,2,9,0.354,-0.002,0.928,91664.74126276634,0.0,200.0,0.0255179836841017,16.975814007141633,0.0176731211477367,2022-11-04 17:25:55,6.894444444444444,0.3000000000000113,2.0,2.3083333333333336,1.1541666666666668,"(-33.92548, 18.87859)",2453.656614372999,24.62301587301587,2902.3074852175628,54.43943692757126,0.9258440819174376,0.8621460090815177,0.8364540580108885
11/4/2022,17:25:57,-33.92545,18.87841,33.13,281.65,2,9,0.422,-0.024,1.204,51875.1464230392,0.0,100.0,0.0144375406730664,10.410313789447184,0.0,2022-11-04 17:25:57,9.202777777777778,0.0,1.0,1.0861111111111104,1.0861111111111104,"(-33.92545, 18.87841)",2751.696411635814,32.86706349206349,3874.030901904024,54.95576667490747,0.930411508612084,0.8663991968195724,0.8405805007543491
